retrieved_context,question,reference,response,faithfullness,answer_relevance,answer_correctness
"[Chunk 1]
الأشخاص: ابن الحاجب، اسماعيل بن عمر بن كثير بن ضو بن درع القرشي، الشافعي، برهان الدين الفزاري، حاق الامدي، عماد الدين، قاضي، كمال الدين، وابن الزرا، وكما
الأماكن: دمشق
النص: عماد الدين أبو الفداء إسماعيل بن عمر بن كثير بن ضو بن درع القرشي الحصلي ، البصروي ، الشافعي ، ثم الدمشقي ، محدث ومفسر وفقيه ، ولد بمجدل من أعمال دمشق سنة 701 ه ، ومات أبوه سنة 703 ه ، ثم انتقل إلى دمشق مع أخيه كمال الدين سنة 707 ه بعد موت أبيه ، حفظ القرآن الكريم وختم حفظه في سنة 711 ه ، وقرأ القراءات وجمع التفسير ، وحفظ متن « التنبيه » في فقه الشافعي سنة 718 ه ، وحفظ مختصر ابن الحاجب ، وتفقه على الشيخين برهان الدين الفزاري ، وكمال الدين ابن قاضي شهبة ، سمع الحديث من ابن الشحنة ، وابن الزراد ، وإسحاق الآمدي

[Chunk 2]
الأشخاص: صلاح الدين، عماد الدين الكاتب
الأماكن: القدس، المسجد الاقصى، جد قبة الصخرة
التواريخ: 13 رمضان 597 ه، 20 يونيو، عام 583 ه، عام 589 ه
النص: الفتح القسي في الفتح القدسي هو كتاب تاريخي من تأليف عماد الدين الكاتب ( 519 ه / 1125 - 13 رمضان 597 ه / 20 يونيو 1201 ) ، أورد فيه الأحداث المتعلقة بالحملات الصليبية وفتح القدس من عام 583 ه حتى عام 589 ه ، والذي يعتبر ( إلى جانب الأعمال الأخرى للمؤلف كتاب البرق الشامي ) من المصادر التاريخية المهمة لفهم تاريخ الحروب الصليبية في عهد صلاح الدين الأيوبي ، كتب بنبرة ملحمية ، قال المؤلف في مقدمته : ، ويحتوي أيضا على معلومات تاريخية عن الأماكن المقدسة مثل المسجد الأقصى والمعابد اليهودية ومسجد قبة الصخرة وغيرها ،

[Chunk 3]
الأشخاص: ابو العباس، الزبيدي، زين الدين احمد بن، شهاب الدين احمد بن سراج الدين عبد اللطيف بن ابي بكر بن احمد بن عمر الشرجي
النص: . مؤلف الكتاب . نبذة . مؤلف الكتاب هو أبو العباس زين الدين أحمد بن شهاب الدين أحمد بن سراج الدين عبد اللطيف بن أبي بكر بن أحمد بن عمر الشرجي ، الزبيدي ، اليمني ( 812 ه 1410 م - 893 ه 1488 م ) عالم دين وراوي حديث مسلم سني حنفي ، تلقى تعليمه على يد جماعة من شيوخ زبيد ، ثم رحل إلى مكة ونهل من علمائها ، وكان أديبا ، شاعرا ، له مؤلفات منها ، « طبقات الخواص » ، « ونزهة الأحباب » في مجلد كبير ، يتضمن أشياء كثيرة ، من أشعار ونوادر ، وملح ، وحكايات ، وفوائد ، وأشهر مصنفاته هو هذا الكتاب",متي ولد مؤلف الكتاب عماد الدين الكاتب ؟,( 519 ه / 1125,ولد عماد الدين الكاتب سنة 701 ه.,0.3,0.92,0.2
"[Chunk 1]
الأشخاص: ابن مقاتا الاشبوني، احمد بن الزقاق، العباس، وابو الحسن بن حريق المرسي، وابو عبد الله محمد الرصافي
الأماكن: ad valenciana، الاندلس، بالاس، شرق اسبانيا
النص: منطقة بلنسية ( بالإسبانية : Comunidad Valenciana ) منطقة تقع في شرق إسبانيا ، من سبعة عشر مناطق حكم ذاتي في إسبانيا . عاصمتها هي مدينة بلنسية ، المنطقة مقسمة إلى ثلاث مقاطعات : لقنت ، قسطلونة وبلنسية . التسمية . عرفت باسم بلنسية أيام الحكم الإسلامي لإسبانيا ، وقد مدحها وأثنى على أهلها كثير من شعراء الأندلس من بينهم : ابن مقاتا الأشبوني ، وأبو عبد الله محمد الرصافي ، وأبو الحسن بن حريق المرسي ، وأبو العباس أحمد بن الزقاق

[Chunk 2]
الأماكن: البحر المتوسط، شرق اسبانيا
النص: بلنسية هي عاصمة مقاطعة بلنسية في شرق إسبانيا على البحر المتوسط ومن أكبر مدن البلاد . يبلغ عدد سكانها 798.033 نسمة . التسمية . كان الاسم اللاتيني الأصلي للمدينة هو "" فالنتيا "" "" Valentia "" والتي تعني القوة والبسالة ، بسبب الممارسة الرومانية في التعرف على شجاعة الجنود الرومان السابقين بعد الحرب . أثناء حكم الممالك الإسلامية ، لم يساير المسلمون الإسبان في إطلاق الاسم الأسباني على تلك المدينة ، بل غيروا بعض حروفه وأدخلوا تعديلا على رسمه فأصبح « بلنسية » ، وأوردوه بهذا الرسم في مؤلفاتهم التاريخية والجغرافية

[Chunk 3]
الأماكن: اسبانيا، التراب، تدمير
النص: . بلنسية منطقة شهيرة في إسبانيا ، تقع شرق مدينتي : تدمير ، وقرطبة ، وتتصل بزمام إقليم مدينة تدمير . وتقع على خط طول ( 1 ) غربا ، وعلى خط عرض 38 شمالا . وهي مدينة برية بحرية ، ذات أشجار وأنهار ، وتعرف باسم : مدينة التراب . وتتصل بها مدن تعد في جملتها . والغالب على شجرها : القراصيا ، ولا يخلو منها سهل ولا جبل ، وينبت في ضواحيها الزعفران ، وبينها وبين تدمير مسيرة أربعة أيام . الأنهار . أهم أنهار منطقة بلنسية :",أين تقع بلنسية ؟,في شرق إسبانيا على البحر المتوسط,تقع بلنسية في شرق إسبانيا على البحر المتوسط.,0.92,0.93,0.91
"[Chunk 1]
الأشخاص: فران، ين روزفلت
المنظمات: الولايات المتحدة، اليابان، طوكيو، فرنسا، والمانيا
الأماكن: الهند، جنوب شرق اسيا، فرنسا
التواريخ: 194
النص: قامت الولايات المتحدة بتجميد أرصدة اليابان في 1941 حيث قام الرئيس فرانكلين روزفلت رئيس الولايات المتحدة بإصدار قرار بتجميد كافة الأرصدة اليابانية في البنوك الأمريكية وذلك ردا على قيام اليابان باحتلال الهند الصينية الفرنسية . وكانت طوكيو قررت تعزيز موقعها بعد غزوها للصين من خلال التحرك صوب جنوب شرق آسيا . ولأن فرنسا كانت تحتل أجزاء من المنطقة منذ زمن بعيد وألمانيا - حليف اليابان - تسيطر على معظم فرنسا من خلال حكومة عميلة فقد وافقت فرنسا على احتلال مستعمرات الهند الصينية

[Chunk 2]
المنظمات: اليابان، بريطانيا، حكومة فرنسا
الأماكن: الفلبين، امريكا، سنغافورة، قاعدة كام ران
النص: . وتبعت اليابان ذلك باحتلال قاعدة كام ران البحرية التي تبعد 800 ميل عن الفلبين حيث توجد قوات أمريكية وقاعدة بريطانية في سنغافورة . وقد بادر الرئيس روزفلت بالرد من خلال تجميد كل الأرصدة اليابانية في أمريكا . وقد قامت بريطانيا بفعل نفس الشيء . وكانت النتيجة فقدان اليابان ثلاثة أرباع تجارتها عبر البحار و 88 % من البترول المستورد . وكان رد اليابان الفوري على ذلك هو احتلال سايجون بالتعاون مع حكومة فرنسا فيشي

[Chunk 3]
الأشخاص: غي كينزو
الأماكن: هيروشيما
النص: . إلا أن السبب المنطقي الأمريكي الغير معلن أن المقاتل الياباني مقاتل عنيد ولا يستسلم وكان عناد الجندي الياباني يسبب خسائر في الأرواح في صفوف الجنود الأمريكيين فكان لابد من إرسال رسالة أمريكية لا لبس فيها لكسر العناد الياباني وتمثلت الرسالة الأمريكية بقنبلة هيروشيما ولم يرضخ اليابانيون الا بعد قنبلة ناكاساكي . بعد الحرب وتحت إشراف « تانغي كينزو » ( معماري ياباني مشهور ) تم إعادة بناء المدينة ، أخذت النشاطات التجارية بعدها تستعيد حيوتها .",ماذا كانت الأسباب وراء تجميد أرصدة اليابان في الولايات المتحدة ؟,ذلك ردا على قيام اليابان باحتلال الهند الصينية الفرنسية,قامت الولايات المتحدة بتجميد أرصدة اليابان في 1941 ردا على احتلال الهند الصينية الفرنسية من قبل اليابان.,0.9,0.91,0.91
"[Chunk 1]
الأماكن: تنزانيا
التواريخ: 10 اغسطس 2019
النص: في 10 أغسطس 2019 ، انفجرت شاحنة صهريج في موروغورو ، تنزانيا ، مما أسفر عن مقتل 89 شخصا على الأقل وإصابة ما لا يقل عن 55 آخرين . كانت الحادثة واحدة من أكبر الكوارث من نوعها في تنزانيا .

[Chunk 2]
الأشخاص: يكو راشكوف
النص: . اصطدمت السيارة بحاجز على الطريق السريع إما قبل اشتعال النيران أو بعدها . فيما بعد قال أحد الركاب للصحفيين إنه كان نائما وأيقظه انفجار . ولقي ستة وأربعون شخصا حتفهم خلال الحادث من بينهم اثنا عشر طفلا . وتتراوح اعمار غالبية الضحايا الاخرين بين 20 و 30 عاما . صرح وزير الداخلية البلغاري بويكو راشكوف أن جثث الضحايا « احترقت بالكامل ». تمكن سبعة ركاب ( خمسة ذكور وامرأتان ) من الفرار عبر النوافذ وهم مصابون بحروق خطيرة وتم نقلهم إلى المستشفى في حالة حرجة

[Chunk 3]
المنظمات: بلدية موروغورو
الأماكن: البر الرييس لتنزان، ايرلندا، تانغا، تنزانيا، ماني، ني وليدي، ودود
التواريخ: لعام 2012
النص: إقليم موروغورو هو واحد من 31 إقليم إداري في تنزانيا . تبلغ مساحة الإقليم . يوازي الإقليم في مساحة الأرض دولة أيرلندا . يحد إقليم موروغورو من الشمال إقليم مانيارا وإقليم تانغا ، ومن الشرق إقليمي بواني وليدي ، ومن الجنوب ، ومن الغرب إقليمي إيرينغا ودودوما . العاصمة الإقليمية هي بلدية موروغورو . وفقا للإحصاء الوطني لعام 2012 ، بلغ عدد سكان الإقليم . جغرافية . يوجد الإقليم في الجزء الأوسط الشرقي من البر الرئيس لتنزانيا ويقع بين خطي عرض 5 58 ' و 10' جنوب خط الاستواء وبين خطي طول 35 25 ' و 38 30' شرق غرينتش","كم عدد الأشخاص الذين أصيبوا جراء حادثة انفجار الشاحنة في موروغورو ، تنزانيا ؟",ما لا يقل عن 55 آخرين,55 شخصا على الأقل.,0.92,0.92,0.93
"[Chunk 1]
التواريخ: عام 1992، عام 1997
النص: . يعمل برنامج دراسة الدكتوراه في الكلية منذ عام 1992. ويمكن دراسة المجالات التالية : علم التشريح ، و علم الأنسجة و علم الأجنة ، و الجراحة ، وعلم الأمراض الجلدية ، و طب الأطفال ، وعلم العقاقير الطبية ، و علم وظائف الأعضاء ، و أمراض النساء والتوليد ، والصحة العامة ، والطب الوقائي و علم الأوبئة ، طب الأعصاب والطب النفسي ، طب الأنف والأذن والحنجرة ، علم الأمراض ، الطب الاجتماعي ، طب الأسنان ، الطب الباطني ، الأشعة . منذ عام 1997 ، أصبح من الممكن الدراسة في الكلية في ما يسمى بجامعات العصر الثالث

[Chunk 2]
النص: الدكتوراه هي درجة الفلسفة في تخصص معين . وهي شهادة جامعية تمنحها الجامعات المعترف بها ، وهي أعلى شهادات التخصص في مجال ما معين ، وغالبا ما تسبق بمرحلة الماجستير وتليها مرحلة الأستاذية ، التي تمثل الاختصاص الدقيق . تخول هذه الشهادة حاملها للتدريس ، وفق اختصاصه في جميع جامعات العالم وممارسة البحث العلمي . تمنح الدكتوراه بعد تقديم أطروحة مطبوعة ومناقشتها أمام لجنة من الأساتذة المتخصصين في نفس المجال ، وعادة ما تكون تلك المناقشة علنية ، يتم إثرها منح الدرجة أو حجبها أو المطالبة بالقيام ببعض التنقيحات

[Chunk 3]
النص: . تستلزم مرحلة دراسة الدكتوراه سنتين كحد أدنى في معظم المؤسسات التعليمية في دول العالم ، حيث لا تجوز مناقشة الدكتوراه قبل هذه المدة ، ولكن في أغلب الأحيان تستغرق أكثر من ذلك بكثير . تتضمن أطروحة الدكتوراه إنجاز بحث مبتكر وأصيل أو مجموعة أبحاث متجانسة هي أطروحة . يتم تقييم الأطروحة ومناقشتها أمام مجموعة أساتذة مختصين في مجال الأطروحة . التاريخ . مصطلح « الدكتوراه » مشتقة من اللاتينية "" Docere "" معنى « يدرس »",ما هي مجالات الدراسة التي يمكن دراستها في برنامج الدكتوراه ؟,"علم التشريح ، و علم الأنسجة و علم الأجنة ، و الجراحة ، وعلم الأمراض الجلدية ، و طب الأطفال ، وعلم العقاقير الطبية ، و علم وظائف الأعضاء ، و أمراض النساء والتوليد ، والصحة العامة ، والطب الوقائي و علم الأوبئة ، طب الأعصاب والطب النفسي ، طب الأنف والأذن والحنجرة ، علم الأمراض ، الطب الاجتماعي ، طب الأسنان ، الطب الباطني ، الأشعة","يمكن دراسة المجالات التالية في برنامج الدكتوراه: علم التشريح، و علم الأنسجة، و علم الأجنة، والجراحة، وعلم الأمراض الجلدية، وطب الأطفال، وعلم العقاقير الطبية، و علم وظائف الأعضاء، وأمراض النساء والتوليد، والصحة العامة، والطب الوقائي، و علم الأوبئة، طب الأعصاب والطب النفسي، طب الأنف والأذن والحنجرة، علم الأمراض، الطب الاجتماعي، طب الأسنان، الطب الباطني، الأشعة.",0.92,0.92,0.93
"[Chunk 1]
الأشخاص: الوليد بن جهور، بن الافطس، محمد بن عبد الله البرزالي
الأماكن: اشبي، جنوب وغرب الاندلس
التواريخ: عام 434 ه، عام 443 ه
النص: . شن المعتضد حربا على كافة إمارات البربر في جنوب وغرب الأندلس ، وقد يكون ذلك بسبب نبوءة أخبره بها أحد منجميه تفيد بأن ملك سلالته سيزول على أيدي رجال من خارج الأندلس . بدأ بالهجوم على مدينة قرمونة عام 434 ه ، فتمكن من القضاء على ملكها محمد بن عبد الله البرزالي ، ثم تحول اتجاه لبلة فاضطر لخوض صراع كبير مع حليفها المظفر بن الأفطس أمير بطليوس ، وأدى الصراع إلى دمار وخراب ضواحي عاصمته إشبيلية ، قبل أن ينتهي عام 443 ه على إثر صلح عقد بوساطة من أبي الوليد بن جهور حاكم قرطبة

[Chunk 2]
الأشخاص: احمد المعتضد بالله
المنظمات: القوات العباسية، خمارويه، والقوات الطولونية
الأماكن: الرملة، دمشق، فلسطين، واحي
التواريخ: 1 ه / 885 م، عام ( 27
النص: وقعة الطواحين هي معركة حدثت عام ( 271 ه / 885 م ) بين القوات العباسية بقيادة أحمد المعتضد بالله والقوات الطولونية بقيادة خمارويه . وقعت المعركة بالقرب من مدينة الرملة ( في فلسطين اليوم ) وأنتهت بهزيمة خمارويه . سبب هذه الوقعه أن المعتضد سار من دمشق ، بعد أن ملكها نحو الرملة ناحية قوات خمارويه ، وكان العباسيين لديهم الرغبة بالتخلص من نفوذ الطولونيين

[Chunk 3]
الأشخاص: ابن حيان، الافطس، عبد الله بن محمد بن مسلمة
الأماكن: الاندلس، البل، بني تجيب، شمالي، مكناس، مملكة بطليوس
التواريخ: 102، 1094، 8 ه، عام 413 حتى
النص: بنو الأفطس هم سلالة عربية أو بربرية حكمت مدينة مملكة بطليوس في الأندلس خلال عصر ملوك الطوائف ، منذ عام 413 حتى 488 ه ( 1022 - 1094 م ). تنسب إلى مؤسسها عبد الله بن محمد بن مسلمة المعروف بابن الأفطس ، من قبيلة مكناسة البربرية النازلة بفحص البلوط شمالي قرطبة . غير أن بني الأفطس كانوا ينسبون أنفسهم إلى بني تجيب ، وهو ما استنكره المؤرخ الأندلسي ابن حيان القرطبي . ويوجد من يذكر أن بنو الأفطس : فرع من تجيب الكندية الحضرمية",متى انتهى صراع المعتضد بالله مع المظفر بن الأفطس ؟,عام 443 ه,انتهى الصراع عام 443 ه.,0.9,0.91,0.92
"[Chunk 1]
النص: . سلسلة ميتونيك . تتكرر السلسلة ميتونيك كل 19 عاما ( 6939.69 يوما ) ، وتستمر حوالي 5 دورات . يحدث الكسوف في نفس تاريخ التقويم تقريبا . بالإضافة إلى ذلك ، تتكرر سلسلة اكتون الفرعية 1 / 5 من ذلك أو كل 3.8 سنوات ( 1387.94 يوما ). تحدث جميع الكسوفات في هذا الجدول عند العقدة الهابطة للقمر .

[Chunk 2]
النص: . سلسلة ميتونيك . تتكرر السلسلة ميتونيك كل 19 عاما ( 6939.69 يوما ) ، وتستمر حوالي 5 دورات . يحدث الكسوف في نفس تاريخ التقويم تقريبا . بالإضافة إلى ذلك ، تتكرر سلسلة اكتون الفرعية 1 / 5 من ذلك أو كل 3.8 سنوات ( 1387.94 يوما ). تحدث جميع الكسوفات في هذا الجدول عند العقدة الهابطة للقمر .

[Chunk 3]
النص: . سلسلة ميتونيك . تكرر السلسلة ميتونيك كل 19 عاما ( 6939.69 يوما ) ، وتستمر حوالي 5 دورات . يحدث الكسوف في نفس تاريخ التقويم تقريبا . بالإضافة إلى ذلك ، تكرر سلسلة أوكتون الفرعية 1 / 5 من ذلك أو كل 3.8 سنوات ( 1387.94 يوما ). تحدث جميع الكسوفات في هذا الجدول عند العقدة الهابطة للقمر .",ما هي السلسلة الميتونيك ؟,"تتكرر السلسلة ميتونيك كل 19 عاما ( 6939.69 يوما ) ، وتستمر حوالي 5 دورات","السليله الميتونيك سلسلة تتكرر كل 19 عاما (6939.69 يوما) وتستمر حوالي 5 دورات، ويحدث الكسوف في نفس تاريخ التقويم تقريبا عند العقدة الهابطة للقمر.",0.91,0.93,0.92
"[Chunk 1]
الأشخاص: سلمان الفارسي
الأماكن: بني قريظة، فارس، وادي القرى
النص: سلمان الفارسي ( توفى سنة 33 ه ) صحابي ، ومولى النبي محمد ، وأحد رواة ، وهو أول الفرس إسلاما ؛ أصله من بلاد فارس ، ترك أهله وبلده سعيا وراء معرفة الدين الحق ؛ فانتقل بين البلدان ليصحب الرجال الصالحين من القساوسة ، إلى أن وصف له أحدهم ظهور نبي في بلاد العرب ، ووصف له علامات ليتحقق منه . اتفق سلمان مع قوم من بني كلب لينقلوه إلى بلاد العرب ، فغدروا به وباعوه إلى يهودي من وادي القرى ، ثم اشتراه يهودي آخر من يثرب من بني قريظة ، ورحل به إلى بلده

[Chunk 2]
الأشخاص: سلمان، عثمان بن عفان، عمر بن الخطاب
المنظمات: قريش
النص: . وعند هجرة النبي محمد إلى يثرب ، سمع به سلمان ، فسارع ليتحقق من العلامات ، فأيقن أنه النبي الذي يبحث عنه . فأسلم ، وأعانه النبي محمد وأصحابه على مكاتبة مالكه ، حتى أعتق . بعد عتقه ، شهد سلمان مع النبي محمد غزوة الخندق ، وهو الذي أشار على النبي محمد بحفر الخندق لحماية المدينة من قريش وحلفائها ، ثم شهد معه باقي المشاهد . وبعد وفاة النبي محمد ، شهد سلمان الفتح الإسلامي لفارس ، وتولى إمارة المدائن في خلافة عمر بن الخطاب إلى أن توفي في خلافة عثمان بن عفان . سيرته

[Chunk 3]
الأشخاص: سلمان، محمد
المنظمات: قريش
الأماكن: العراق، المدينة المنورة
النص: . كانت غزوة الخندق أول معارك سلمان التي يخوضها مع النبي محمد ، وهو الذي أشار عليه بحفر الخندق حول المدينة المنورة للدفاع عنها أمام جيش قريش ، وحلفائها . حيث كان الفرس يحفرون الخنادق للدفاع في الحرب ، فقال سلمان : ، ثم شهد معه باقي المشاهد بعدها . وبعد وفاة النبي محمد ، شارك سلمان في فتوح العراق ، تولى سلمان إمارة المدائن ورغم ذلك ، فكان يعمل بيده ، فإذا تحصل له مال اشترى به طعاما ، ودعا الفقراء يأكلون معه",كيف وصل سلمان الفارسي إلى العرب ؟,"ترك أهله وبلده سعيا وراء معرفة الدين الحق ؛ فانتقل بين البلدان ليصحب الرجال الصالحين من القساوسة ،","اتفق سلمان مع قوم من بني كلب لينقلوه إلى بلاد العرب، فغدروا به وباعوه إلى يهودي من وادي القرى، ثم اشتراه يهودي آخر من يثرب من بني قريظة، ورحل به إلى بلده.",0.8,0.93,0.7
"[Chunk 1]
المنظمات: تويوتا، نيسان، هوندا
الأماكن: الولايات المتحدة، اليابان
التواريخ: عام 1976 م
النص: . في بداية الستينيات ، قامت الشركة بتصنيع أولى الشاحنات والسيارات الخاصة بها ، عرفت هذه التصاميم نجاحا كبيرا ، إلا أن النجاح الأكبر الذي حققته الشركة كان اقتحامها للسوق الأمريكية ، قامت « هوندا » بتسويق منتجاتها من السيارات والدراجات النارية وحظي بعض الأصناف بشعبية كبيرة ، بيعت ملايين النسخ من سيارة « سيفيك » عام 1976 م ، كما أصبحت « أكورد » السيارة الأكثر مبيعا في الولايات المتحدة خلال هذه الفترة . بعد هذه النجاحات ، أصبحت « هوندا » ثالث مصنع للسيارات في اليابان ، بعد « تويوتا » و « نيسان »

[Chunk 2]
الأماكن: البرازيل، الولايات المتحدة، نبراس
التواريخ: 1962، عام 1935، عام 1944
النص: فولجيرز هي شركة قهوة أمريكية تأستت عام 1935 من قبل مستثمرين أمريكيين في ولاية نبراسكا وحققت نجاحا كبيرا حيث بلغت مبيعاتها عام 1944 450 مليون دولار . قام المستثمرون حينها بتوسيع شركتهم حيث قامو بشراء 15 مزرعة بن في البرازيل لتوسيع صادرات البن من البرازيل . بحلول 1962 مباشرة ارتفعت الايرادات حيث بلغت مليار دولار سنويا ، واستمرت الشركة في النمو بارتفاع الاستهلاك الكبير للبن والقهوة في الولايات المتحدة على الرغم من المنافسة الكبيرة مع شركة نسكافيه السويسرية

[Chunk 3]
الأشخاص: بيل هيوليت ودايفيد باكارد
الأماكن: بالو التو، جادة اديسون، كاليفورنيا، وادي السيليكون
التواريخ: عام 1938، عام 1939
النص: . تأسست الشركة في مرآب يتسع لسيارة واحدة في بالو ألتو بولاية كاليفورنيا بواسطة بيل هيوليت ودايفيد باكارد في عام 1939 ، وأنتجت في البداية مجموعة من معدات الاختبار والقياس الإلكترونية . تم تعيين جراج هوليت - باكارد في 367 جادة أديسون الآن كمعلم تاريخي رسمي في كاليفورنيا ، وقد تم تمييزه بلوحة تصف المكان بإنه « مسقط رأس وادي السيليكون ». حصلت الشركة على أول عقد كبير لها في عام 1938 ، حيث قدمت أدوات الاختبار والقياس لإنتاج فيلم الرسوم المتحركة لوالت ديزني « فانتازيا »",كيف حققت الشركة نجاحا كبيرا في الأعوام الأولى من تأسيسها ؟,قامو بشراء 15 مزرعة بن في البرازيل لتوسيع صادرات البن من البرازيل,"حققت الشركة نجاحا كبيرا في الأعوام الأولى من تأسيسها بسبب النجاح الأكبر الذي حققته في السوق الأمريكية، حيث بيعت ملايين النسخ من سيارة ""سيفيك"" عام 1976 م، كما أصبحت ""أكورد"" السيارة الأكثر مبيعا في الولايات المتحدة خلال تلك الفترة.",0.44,0.91,0.36
"[Chunk 1]
الأشخاص: بيير دي كوبر
المنظمات: الكونغرس الاولمبي، اللجنة الاولمبية الدولية، للحركة الاولمبية، والل
الأماكن: اثينا، اليونان
التواريخ: القرن الثامن قبل الميلاد، القرن الرابع الميلادي، عام 1894، عام 1896
النص: . تم استلهام إنشائها من الألعاب الأولمبية القديمة () ، التي كانت تعقد في أولمبيا ، اليونان من القرن الثامن قبل الميلاد إلى القرن الرابع الميلادي . حيث أسس البارون بيير دي كوبرتان اللجنة الأولمبية الدولية ( IOC ) في عام 1894 عبر الكونغرس الأولمبي ، هذه اللجنة التي قادت إلى تنظيم أول دورة ألعاب أولمبية حديثة في أثينا عام 1896. واللجنة الأولمبية الدولية هي الهيئة الإدارية للحركة الأولمبية ، ويحدد الميثاق الأولمبي هيكلتها وسلطتها

[Chunk 2]
الأماكن: الملعب الاولمبي
النص: . يكتنف أصل الألعاب الأولمبية الغموض والأساطير . وواحدة من أكثر الأساطير شيوعا تعتبر هرقل ( هيراكليس ) ووالده زيوس هم أسلاف ومؤسسي الألعاب الأولمبية . وفقا للأسطورة ، كان هيراكليس هو أول من أطلق على الألعاب تسمية « الأولمبية » ، وأرسى تقليد عقدها كل أربع سنوات . وتستمر الأسطورة بسرد الأحداث بأنه بعد أن أكمل هيراكليس أعماله الإثني عشر ، قام ببناء الملعب الأولمبي تكريما لزيوس

[Chunk 3]
المنظمات: اللجنة الاولمبية الدولية، كوبر
الأماكن: الكتلة الشرقية
النص: . كما تؤيد اللجنة الأولمبية الدولية ألعاب الصم والأولمبياد الخاص . وكان على اللجنة الأولمبية الدولية التكيف مع مجموعة متنوعة من التطورات الاقتصادية والسياسية والتكنولوجية . من بين هذه التطورات الاقتصادية إساءة استخدام قواعد الهواة من قبل بلدان الكتلة الشرقية ، التي دفعت اللجنة الأولمبية الدولية إلى السماح للرياضيين المحترفين بالمشاركة في الألعاب بعد أن كانت حكرا على مشاركة الرياضيين الهواة فقط ، كما أرادها مؤسس الألعاب كوبرتان",من هو الشخص الذي أسس اللجنة الأولمبية الدولية ؟,البارون بيير دي كوبرتان,البارون بيير دي كوبرتان.,0.92,0.91,0.93
"[Chunk 1]
الأشخاص: اف شيفشيك، ش شوروزو
المنظمات: منتخب بولندا لكرة القدم
الأماكن: بولندا
التواريخ: 11 سبتمبر 1962
النص: ميجيزواف شيفشيك هو لاعب كرة قدم بولندي في مركز الوسط ، ولد في 11 سبتمبر 1962 في أشفنشم في بولندا . شارك مع منتخب بولندا لكرة القدم . أما مع النوادي ، فقد لعب مع رتش شوروزو .

[Chunk 2]
الأشخاص: اف سيكورا، ست غليفيتسه، و بياوا
المنظمات: دي ال كي اس ودز
الأماكن: بولندا
التواريخ: 6 فبراير 1982
النص: ميجيزواف سيكورا هو لاعب كرة قدم بولندي في مركز الوسط ، ولد في 6 فبراير 1982 في في بولندا . لعب مع بياست غليفيتسه وبييلسكو بياوا ونادي ال كي اس ودز .

[Chunk 3]
المنظمات: الفت، اليرموك، جامعة الموصل بكرة، كرة السلة
الأماكن: البصرة، بعلبك
التواريخ: عام 1972، عام 1974
النص: . كان رياضيا بالهواية في شبابه ، وشارك في كرة القدم والسلة ولعب ضمن منتخب فريق كرة السلة . انتقل للعب مع نادي اليرموك بعد دمجه مع نادي الانتصار ثم انتقل ألى نادي الفتوة . أصبح ضمن تشكيلة فريق جامعة الموصل بكرة السلة وشارك بعددة مباريات وكان أحد الهدافين العشرة الذين سجلوا أعلى النقاط لفرقهم الرياضية حيث سجل 34 نقطة معدل في كل مباراة . شارك في الدورة الرياضية الثانية في البصرة عام 1972. شارك في بطولات أقيمت في حلب السورية عام 1974 وفي بعلبك اللبنانية",مع أي منتخب شارك ميجيزواف شيفشيك في كرة القدم ؟,منتخب بولندا لكرة القدم,شارك ميجيزواف شيفشيك مع منتخب بولندا لكرة القدم.,0.9,0.91,0.91
"[Chunk 1]
الأشخاص: دانيال غامارا
المنظمات: انك سيلي
الأماكن: الاوروغواي، مونت
التواريخ: 9 ديسمبر 1978
النص: دانيال غامارا هو لاعب كرة قدم أوروغواياني في مركز الوسط ، ولد في 9 ديسمبر 1978 في مونتفيدو في الأوروغواي . لعب مع التانك سيلي .

[Chunk 2]
الأشخاص: دانيال جارا، وان اوريتش
الأماكن: المكسيك
التواريخ: 1 سبتمبر 1996
النص: دانيال جارا هو لاعب كرة قدم مكسيكي في مركز الهجوم ، ولد في 1 سبتمبر 1996 في مازاتلان في المكسيك . لعب مع خوان أوريتش .

[Chunk 3]
الأشخاص: دانيال فيرايرا
المنظمات: اريو سنترال، دي كوكيمبو اونيدو، دي ميلغار اريكيبا، ر بليت، وريف
الأماكن: الارجنتين، سان نيكولاس دي لوس ارويوس
التواريخ: 22 يناير 1982
النص: دانيال فيرايرا هو لاعب كرة قدم أرجنتيني في مركز حراسة المرمى ، ولد في 22 يناير 1982 في مدينة سان نيكولاس دي لوس آرويوس في الأرجنتين . لعب مع روزاريو سنترال وريفر بليت ونادي كوكيمبو أونيدو ونادي ميلغار أريكيبا .",متي ولد دانيال غامارا ؟,9 ديسمبر 1978,9 ديسمبر 1978.,0.91,0.93,0.93
